hr,rr,spo2,temp,time
67,16,99,36.7,2021/03/07 10:04:32
79,16,99,36.3,2021/03/07 10:04:35
93,18,89,36.1,2021/03/07 10:04:38
84,16,89,37.2,2021/03/07 10:04:41
82,15,94,37.8,2021/03/07 10:04:44
67,19,98,36.8,2021/03/07 10:04:47
99,21,96,37.2,2021/03/07 10:04:50
81,15,99,37.4,2021/03/07 10:04:53
95,22,90,36.2,2021/03/07 10:04:56
106,19,97,36.6,2021/03/07 10:04:59
64,16,93,36,2021/03/07 10:05:02
91,19,93,36.8,2021/03/07 10:05:05
108,22,92,36.1,2021/03/07 10:05:08
92,17,95,36.2,2021/03/07 10:05:11
91,16,92,36.6,2021/03/07 10:05:14
99,21,90,36.9,2021/03/07 10:05:17
100,13,98,36.4,2021/03/07 10:05:20
98,17,94,37.6,2021/03/07 10:05:23
101,16,91,36.6,2021/03/07 10:05:26
77,18,92,36.5,2021/03/07 10:05:29
73,23,92,37.5,2021/03/07 10:05:32
109,16,92,37.9,2021/03/07 10:05:35
111,17,97,38,2021/03/07 10:05:38
78,17,96,36.6,2021/03/07 10:05:41
90,20,91,36.4,2021/03/07 10:05:44
78,24,94,37.8,2021/03/07 10:05:47
63,20,95,36.4,2021/03/07 10:05:50
80,20,92,36.9,2021/03/07 10:05:53
68,17,91,37.4,2021/03/07 10:05:56
87,19,96,37.1,2021/03/07 10:05:59
80,20,96,36.3,2021/03/07 10:06:02
89,20,96,37.5,2021/03/07 10:06:05
103,20,97,36.2,2021/03/07 10:06:08
109,18,94,37.7,2021/03/07 10:06:11
109,18,90,37.9,2021/03/07 10:06:14
105,23,91,37.6,2021/03/07 10:06:17
72,18,94,36.6,2021/03/07 10:06:20
104,22,91,36.3,2021/03/07 10:06:23
85,19,91,36.3,2021/03/07 10:06:26
108,22,99,37.8,2021/03/07 10:06:29
76,19,97,36.7,2021/03/07 10:06:32
106,16,97,36.7,2021/03/07 10:06:35
78,21,95,37.5,2021/03/07 10:06:38
78,15,92,37,2021/03/07 10:06:41
66,16,97,37.8,2021/03/07 10:06:44
66,23,88,36.9,2021/03/07 10:06:47
86,17,96,37,2021/03/07 10:06:50
106,16,94,37.2,2021/03/07 10:06:53
92,20,92,36,2021/03/07 10:06:56
69,18,93,36.8,2021/03/07 10:06:59
80,20,94,36.5,2021/03/07 10:07:02
108,23,91,36.4,2021/03/07 10:07:05
106,15,96,37.6,2021/03/07 10:07:08
88,14,88,37.5,2021/03/07 10:07:11
89,23,90,37.2,2021/03/07 10:07:14
68,22,91,36.6,2021/03/07 10:07:17
99,22,94,36.4,2021/03/07 10:07:20
86,17,90,37.6,2021/03/07 10:07:23
101,21,96,36.2,2021/03/07 10:07:26
104,20,93,37.8,2021/03/07 10:07:29
82,18,88,37.3,2021/03/07 10:07:32
111,19,97,36.8,2021/03/07 10:07:35
71,13,93,36.5,2021/03/07 10:07:38
68,16,91,37.5,2021/03/07 10:07:41
95,16,94,37.5,2021/03/07 10:07:44
94,17,93,37.1,2021/03/07 10:07:47
100,21,92,36.2,2021/03/07 10:07:50
75,13,94,36.8,2021/03/07 10:07:53
88,23,94,36.7,2021/03/07 10:07:56
71,23,92,36.4,2021/03/07 10:07:59
107,17,89,37.6,2021/03/07 10:08:02
79,14,92,36.7,2021/03/07 10:08:05
87,16,96,36.5,2021/03/07 10:08:08
94,20,97,36,2021/03/07 10:08:11
101,16,95,37.5,2021/03/07 10:08:14
97,17,94,36.6,2021/03/07 10:08:17
110,19,90,36.9,2021/03/07 10:08:20
67,22,95,37.3,2021/03/07 10:08:23
111,21,93,36.4,2021/03/07 10:08:26
64,18,97,37.3,2021/03/07 10:08:29
94,13,96,36.3,2021/03/07 10:08:32
64,19,97,37.4,2021/03/07 10:08:35
105,23,95,36.7,2021/03/07 10:08:38
66,16,90,37.7,2021/03/07 10:08:41
94,15,95,38,2021/03/07 10:08:44
101,17,95,37.9,2021/03/07 10:08:47
95,22,97,36.4,2021/03/07 10:08:50
64,19,97,36.5,2021/03/07 10:08:53
63,14,92,36.3,2021/03/07 10:08:56
81,20,94,38,2021/03/07 10:08:59
82,20,99,37.4,2021/03/07 10:09:02
80,15,93,37,2021/03/07 10:09:05
68,18,92,36.4,2021/03/07 10:09:08
95,17,97,37.5,2021/03/07 10:09:11
105,21,94,36.4,2021/03/07 10:09:14
78,20,90,36.4,2021/03/07 10:09:17
105,23,91,37.2,2021/03/07 10:09:20
83,18,91,37,2021/03/07 10:09:23
83,19,99,37.9,2021/03/07 10:09:26
64,19,92,37.9,2021/03/07 10:09:29
81,17,91,36.7,2021/03/07 10:09:32
96,22,96,36.9,2021/03/07 10:09:35
66,23,93,37.3,2021/03/07 10:09:38
73,15,93,36.3,2021/03/07 10:09:41
91,19,95,37.4,2021/03/07 10:09:44
78,16,92,36.4,2021/03/07 10:09:47
82,14,95,37.3,2021/03/07 10:09:50
78,16,92,37,2021/03/07 10:09:53
105,16,90,38,2021/03/07 10:09:56
84,21,98,37.9,2021/03/07 10:09:59
95,21,95,36.5,2021/03/07 10:10:02
88,18,91,37.9,2021/03/07 10:10:05
89,22,91,37.6,2021/03/07 10:10:08
73,20,88,37.5,2021/03/07 10:10:11
82,16,91,36.3,2021/03/07 10:10:14
66,20,94,37.4,2021/03/07 10:10:17
75,22,96,37.1,2021/03/07 10:10:20
80,15,95,37.8,2021/03/07 10:10:23
67,20,96,36.4,2021/03/07 10:10:26
63,19,97,37.4,2021/03/07 10:10:29
80,20,88,37.3,2021/03/07 10:10:32
66,19,94,36.7,2021/03/07 10:10:35
114,15,93,36.2,2021/03/07 10:10:38
105,23,98,37,2021/03/07 10:10:41
64,16,91,36.1,2021/03/07 10:10:44
106,22,98,37.2,2021/03/07 10:10:47
90,15,95,36.5,2021/03/07 10:10:50
98,17,98,37.4,2021/03/07 10:10:53
94,19,95,37.5,2021/03/07 10:10:56
110,19,95,37.6,2021/03/07 10:10:59
78,16,92,37.2,2021/03/07 10:11:02
105,24,94,37,2021/03/07 10:11:05
69,17,97,36.7,2021/03/07 10:11:08
80,16,91,37.7,2021/03/07 10:11:11
79,15,93,37.2,2021/03/07 10:11:14
76,17,89,36.1,2021/03/07 10:11:17
63,17,97,37.7,2021/03/07 10:11:20
79,14,89,36.9,2021/03/07 10:11:23
101,20,95,36.4,2021/03/07 10:11:26
89,19,89,36.5,2021/03/07 10:11:29
76,22,98,36.3,2021/03/07 10:11:32
87,16,95,36.6,2021/03/07 10:11:35
66,18,95,36.5,2021/03/07 10:11:38
107,21,93,37.6,2021/03/07 10:11:41
109,16,95,37.6,2021/03/07 10:11:44
87,19,96,38,2021/03/07 10:11:47
108,20,92,37.4,2021/03/07 10:11:50
108,17,91,36.4,2021/03/07 10:11:53
68,16,89,36.7,2021/03/07 10:11:56
83,18,95,37.7,2021/03/07 10:11:59
73,20,93,36,2021/03/07 10:12:02
70,23,91,36.9,2021/03/07 10:12:05
68,16,91,37,2021/03/07 10:12:08
68,21,91,37.2,2021/03/07 10:12:11
70,21,95,36.8,2021/03/07 10:12:14
81,24,92,38,2021/03/07 10:12:17
96,18,90,36.5,2021/03/07 10:12:20
76,21,93,36.1,2021/03/07 10:12:23
89,13,92,36.2,2021/03/07 10:12:26
80,18,91,37.8,2021/03/07 10:12:29
106,22,95,37.2,2021/03/07 10:12:32
88,16,90,36.4,2021/03/07 10:12:35
71,21,94,36.4,2021/03/07 10:12:38
83,18,96,36.8,2021/03/07 10:12:41
106,16,96,37.9,2021/03/07 10:12:44
69,22,92,36.8,2021/03/07 10:12:47
79,16,98,36.3,2021/03/07 10:12:50
110,17,97,36.2,2021/03/07 10:12:53
72,20,95,36.5,2021/03/07 10:12:56
63,16,91,37.8,2021/03/07 10:12:59
83,22,93,37.7,2021/03/07 10:13:02
94,14,93,37.4,2021/03/07 10:13:05
75,23,94,36.5,2021/03/07 10:13:08
85,17,88,36.1,2021/03/07 10:13:11
77,19,89,36.2,2021/03/07 10:13:14
68,13,89,36.6,2021/03/07 10:13:17
98,22,97,36.9,2021/03/07 10:13:20
111,15,93,36.6,2021/03/07 10:13:23
111,15,96,36.5,2021/03/07 10:13:26
86,18,90,36.8,2021/03/07 10:13:29
64,15,89,36.1,2021/03/07 10:13:32
96,18,97,36,2021/03/07 10:13:35
79,19,97,37,2021/03/07 10:13:38
61,14,93,37.6,2021/03/07 10:13:41
106,18,97,36.9,2021/03/07 10:13:44
73,15,93,36.7,2021/03/07 10:13:47
97,13,92,36.3,2021/03/07 10:13:50
98,21,92,36.7,2021/03/07 10:13:53
80,21,91,37.3,2021/03/07 10:13:56
78,18,91,36.3,2021/03/07 10:13:59
81,23,97,37.8,2021/03/07 10:14:02
84,13,95,36.3,2021/03/07 10:14:05
68,22,89,37.3,2021/03/07 10:14:08
74,16,89,37,2021/03/07 10:14:11
86,19,90,37.8,2021/03/07 10:14:14
99,22,90,37.3,2021/03/07 10:14:17
80,20,94,36.7,2021/03/07 10:14:20
91,21,95,37.5,2021/03/07 10:14:23
76,23,91,36.6,2021/03/07 10:14:26
103,21,88,38,2021/03/07 10:14:29
76,21,91,36.6,2021/03/07 10:14:32
68,16,97,37.2,2021/03/07 10:14:35
100,22,97,37.3,2021/03/07 10:14:38
95,15,95,36.7,2021/03/07 10:14:41
105,23,92,37.5,2021/03/07 10:14:44
84,13,88,37,2021/03/07 10:14:47
95,19,91,36.1,2021/03/07 10:14:50
66,13,95,37,2021/03/07 10:14:53
75,14,97,36.9,2021/03/07 10:14:56
71,21,94,36.1,2021/03/07 10:14:59
106,22,90,36.3,2021/03/07 10:15:02
61,20,90,37.3,2021/03/07 10:15:05
91,15,89,37.9,2021/03/07 10:15:08
106,15,96,37.9,2021/03/07 10:15:11
113,17,90,37.4,2021/03/07 10:15:14
80,18,97,37.1,2021/03/07 10:15:17
83,20,96,36.6,2021/03/07 10:15:20
96,17,89,37.9,2021/03/07 10:15:23
93,21,93,37.4,2021/03/07 10:15:26
95,17,92,36.8,2021/03/07 10:15:29
114,15,90,37.5,2021/03/07 10:15:32
78,15,95,36.4,2021/03/07 10:15:35
71,19,97,37.7,2021/03/07 10:15:38
96,22,95,37.7,2021/03/07 10:15:41
89,23,93,36.2,2021/03/07 10:15:44
88,18,97,36.8,2021/03/07 10:15:47
87,18,93,37.1,2021/03/07 10:15:50
75,20,91,36.7,2021/03/07 10:15:53
93,23,93,36.3,2021/03/07 10:15:56
98,17,99,37.5,2021/03/07 10:15:59
72,19,94,37.7,2021/03/07 10:16:02
109,15,92,36.3,2021/03/07 10:16:05
99,21,93,37.7,2021/03/07 10:16:08
67,16,94,36.1,2021/03/07 10:16:11
73,19,93,37.3,2021/03/07 10:16:14
94,14,92,36.3,2021/03/07 10:16:17
102,20,98,37,2021/03/07 10:16:20
71,19,98,36.8,2021/03/07 10:16:23
87,22,94,36.3,2021/03/07 10:16:26
108,21,90,36,2021/03/07 10:16:29
83,16,93,36.4,2021/03/07 10:16:32
102,17,93,37.8,2021/03/07 10:16:35
97,17,97,36.8,2021/03/07 10:16:38
103,21,91,36.9,2021/03/07 10:16:41
62,21,96,36.2,2021/03/07 10:16:44
85,15,98,36.2,2021/03/07 10:16:47
105,17,92,37,2021/03/07 10:16:50
79,16,95,36.9,2021/03/07 10:16:53
109,20,94,36.4,2021/03/07 10:16:56
105,15,91,36.5,2021/03/07 10:16:59
104,16,94,36.2,2021/03/07 10:17:02
90,18,92,36.1,2021/03/07 10:17:05
66,17,99,36.9,2021/03/07 10:17:08
110,16,89,37.6,2021/03/07 10:17:11
93,17,90,36.6,2021/03/07 10:17:14
110,20,96,36.6,2021/03/07 10:17:17
94,16,93,36.8,2021/03/07 10:17:20
100,22,89,37.1,2021/03/07 10:17:23
113,21,93,36.6,2021/03/07 10:17:26
71,19,94,36.7,2021/03/07 10:17:29
86,21,96,37.9,2021/03/07 10:17:32
73,18,96,36.6,2021/03/07 10:17:35
106,22,95,36.4,2021/03/07 10:17:38
98,16,94,38,2021/03/07 10:17:41
68,17,98,37.6,2021/03/07 10:17:44
110,19,90,37.2,2021/03/07 10:17:47
76,14,97,37.1,2021/03/07 10:17:50
76,17,91,36.2,2021/03/07 10:17:53
63,21,99,38,2021/03/07 10:17:56
106,17,97,37.2,2021/03/07 10:17:59
88,20,93,37.6,2021/03/07 10:18:02
108,23,95,37.7,2021/03/07 10:18:05
94,18,90,36.6,2021/03/07 10:18:08
91,18,95,37,2021/03/07 10:18:11
65,14,94,37.1,2021/03/07 10:18:14
88,23,97,36.7,2021/03/07 10:18:17
113,22,92,36,2021/03/07 10:18:20
66,20,89,36.4,2021/03/07 10:18:23
109,17,98,37.3,2021/03/07 10:18:26
76,22,99,36.6,2021/03/07 10:18:29
87,15,93,37.4,2021/03/07 10:18:32
72,18,96,36.9,2021/03/07 10:18:35
86,20,94,36.2,2021/03/07 10:18:38
74,21,98,36,2021/03/07 10:18:41
97,24,96,37.5,2021/03/07 10:18:44
109,18,92,37.3,2021/03/07 10:18:47
104,19,96,37.8,2021/03/07 10:18:50
92,16,94,37,2021/03/07 10:18:53
99,20,93,38,2021/03/07 10:18:56
112,16,97,37.9,2021/03/07 10:18:59
68,20,95,37.9,2021/03/07 10:19:02
71,16,97,37.2,2021/03/07 10:19:05
107,23,92,36.8,2021/03/07 10:19:08
105,16,92,36.6,2021/03/07 10:19:11
99,21,94,37.6,2021/03/07 10:19:14
103,17,93,36.9,2021/03/07 10:19:17
86,24,98,37.6,2021/03/07 10:19:20
65,20,94,37.9,2021/03/07 10:19:23
87,18,93,37.3,2021/03/07 10:19:26
91,22,90,36.1,2021/03/07 10:19:29
106,20,94,37,2021/03/07 10:19:32
87,15,90,36.4,2021/03/07 10:19:35
94,15,91,37.6,2021/03/07 10:19:38
98,19,97,36.1,2021/03/07 10:19:41
66,16,99,37.2,2021/03/07 10:19:44
93,17,97,36.2,2021/03/07 10:19:47
112,15,97,36.4,2021/03/07 10:19:50
83,19,92,37.6,2021/03/07 10:19:53
105,23,95,37.2,2021/03/07 10:19:56
76,15,97,38,2021/03/07 10:19:59
80,18,95,36.3,2021/03/07 10:20:02
83,17,95,38,2021/03/07 10:20:05
110,18,91,37.1,2021/03/07 10:20:08
87,20,96,36.3,2021/03/07 10:20:11
74,16,93,36,2021/03/07 10:20:14
79,20,96,36.1,2021/03/07 10:20:17
77,16,94,38,2021/03/07 10:20:20
103,21,93,36.9,2021/03/07 10:20:23
98,23,91,37.4,2021/03/07 10:20:26
63,20,92,37.2,2021/03/07 10:20:29
89,19,98,37.2,2021/03/07 10:20:32
70,20,98,37.2,2021/03/07 10:20:35
105,22,95,36.6,2021/03/07 10:20:38
104,24,96,37.5,2021/03/07 10:20:41
76,14,88,36.2,2021/03/07 10:20:44
78,22,99,36.6,2021/03/07 10:20:47
94,19,91,37.4,2021/03/07 10:20:50
85,18,92,37.7,2021/03/07 10:20:53
60,23,88,36.2,2021/03/07 10:20:56
78,16,97,37.4,2021/03/07 10:20:59
96,15,90,36.6,2021/03/07 10:21:02
86,24,94,36.1,2021/03/07 10:21:05
87,15,93,36.5,2021/03/07 10:21:08
68,22,91,37.8,2021/03/07 10:21:11
85,18,98,37.5,2021/03/07 10:21:14
106,21,97,36.1,2021/03/07 10:21:17
71,20,99,38,2021/03/07 10:21:20
111,22,92,36.8,2021/03/07 10:21:23
95,17,94,36.5,2021/03/07 10:21:26
88,16,97,37,2021/03/07 10:21:29
78,14,89,36.9,2021/03/07 10:21:32
89,22,90,36.9,2021/03/07 10:21:35
97,15,89,36.5,2021/03/07 10:21:38
62,19,97,36.3,2021/03/07 10:21:41
104,14,94,36.4,2021/03/07 10:21:44
90,20,90,37.7,2021/03/07 10:21:47
110,21,96,37.8,2021/03/07 10:21:50
93,16,99,36.4,2021/03/07 10:21:53
78,16,92,36.9,2021/03/07 10:21:56
89,23,94,36.5,2021/03/07 10:21:59
64,22,99,37.4,2021/03/07 10:22:02
93,21,90,37.5,2021/03/07 10:22:05
77,14,92,36.9,2021/03/07 10:22:08
83,14,95,36.3,2021/03/07 10:22:11
78,15,93,36.5,2021/03/07 10:22:14
98,16,94,37.9,2021/03/07 10:22:17
101,20,89,37.7,2021/03/07 10:22:20
71,13,94,36.8,2021/03/07 10:22:23
98,18,91,37.7,2021/03/07 10:22:26
74,14,92,36.6,2021/03/07 10:22:29
96,14,91,36.3,2021/03/07 10:22:32
79,16,91,37,2021/03/07 10:22:35
103,18,89,37.6,2021/03/07 10:22:38
101,21,92,37.3,2021/03/07 10:22:41
76,18,97,37.5,2021/03/07 10:22:44
66,14,89,36.7,2021/03/07 10:22:47
75,19,90,36.9,2021/03/07 10:22:50
106,17,93,37.5,2021/03/07 10:22:53
70,18,89,36.9,2021/03/07 10:22:56
96,22,98,38,2021/03/07 10:22:59
97,21,91,36.1,2021/03/07 10:23:02
76,16,97,37.4,2021/03/07 10:23:05
78,18,95,37.6,2021/03/07 10:23:08
69,21,90,37.9,2021/03/07 10:23:11
87,21,94,37.7,2021/03/07 10:23:14
94,18,88,37.3,2021/03/07 10:23:17
114,14,93,36.8,2021/03/07 10:23:20
98,19,98,36.1,2021/03/07 10:23:23
77,18,91,36.3,2021/03/07 10:23:26
102,16,96,37.1,2021/03/07 10:23:29
79,23,90,36,2021/03/07 10:23:32
65,19,93,38,2021/03/07 10:23:35
91,17,91,37.9,2021/03/07 10:23:38
106,14,90,36.4,2021/03/07 10:23:41
76,19,96,38,2021/03/07 10:23:44
78,17,91,37.3,2021/03/07 10:23:47
64,18,93,37.4,2021/03/07 10:23:50
72,17,95,36.9,2021/03/07 10:23:53
109,18,92,36,2021/03/07 10:23:56
104,17,97,36,2021/03/07 10:23:59
105,14,92,37.6,2021/03/07 10:24:02
91,24,95,36.1,2021/03/07 10:24:05
93,22,90,38,2021/03/07 10:24:08
67,15,89,36,2021/03/07 10:24:11
83,14,95,37.8,2021/03/07 10:24:14
108,24,96,36.5,2021/03/07 10:24:17
77,18,97,36.6,2021/03/07 10:24:20
82,21,95,36.1,2021/03/07 10:24:23
108,18,90,37.8,2021/03/07 10:24:26
103,23,89,36.6,2021/03/07 10:24:29
92,19,92,37.2,2021/03/07 10:24:32
76,21,94,36.9,2021/03/07 10:24:35
86,17,94,36.5,2021/03/07 10:24:38
71,17,93,36.8,2021/03/07 10:24:41
105,16,96,37.1,2021/03/07 10:24:44
63,16,88,37.7,2021/03/07 10:24:47
95,18,96,36.5,2021/03/07 10:24:50
98,23,88,36.8,2021/03/07 10:24:53
65,23,93,36.6,2021/03/07 10:24:56
97,14,95,37.7,2021/03/07 10:24:59
103,16,96,37.9,2021/03/07 10:25:02
105,19,90,37.6,2021/03/07 10:25:05
82,17,92,36.1,2021/03/07 10:25:08
109,16,96,37,2021/03/07 10:25:11
98,16,91,37,2021/03/07 10:25:14
81,15,94,36.2,2021/03/07 10:25:17
89,24,93,36.5,2021/03/07 10:25:20
71,16,92,37.3,2021/03/07 10:25:23
91,14,94,36,2021/03/07 10:25:26
66,23,90,36.4,2021/03/07 10:25:29
76,16,93,36.1,2021/03/07 10:25:32
74,21,97,37.1,2021/03/07 10:25:35
76,16,92,37.7,2021/03/07 10:25:38
90,22,89,37.5,2021/03/07 10:25:41
87,20,98,36.8,2021/03/07 10:25:44
109,18,90,37.7,2021/03/07 10:25:47
65,14,97,37.4,2021/03/07 10:25:50
67,17,99,37.6,2021/03/07 10:25:53
107,21,93,37,2021/03/07 10:25:56
102,22,89,37.7,2021/03/07 10:25:59
60,18,98,37.5,2021/03/07 10:26:02
78,24,93,36.5,2021/03/07 10:26:05
112,20,92,37.6,2021/03/07 10:26:08
82,22,98,37,2021/03/07 10:26:11
92,22,96,36.5,2021/03/07 10:26:14
63,22,90,36.7,2021/03/07 10:26:17
66,17,88,37.5,2021/03/07 10:26:20
89,20,90,36.3,2021/03/07 10:26:23
82,20,99,36.9,2021/03/07 10:26:26
61,21,92,36.8,2021/03/07 10:26:29
108,21,96,36.5,2021/03/07 10:26:32
99,23,95,36.4,2021/03/07 10:26:35
94,20,93,36,2021/03/07 10:26:38
103,16,98,38,2021/03/07 10:26:41
66,13,92,37.5,2021/03/07 10:26:44
82,14,93,36.1,2021/03/07 10:26:47
63,24,90,36.5,2021/03/07 10:26:50
103,16,90,37.4,2021/03/07 10:26:53
109,18,92,37.9,2021/03/07 10:26:56
65,13,89,36.5,2021/03/07 10:26:59
107,20,91,37,2021/03/07 10:27:02
80,17,89,36.9,2021/03/07 10:27:05
107,16,91,36.6,2021/03/07 10:27:08
70,21,95,36.6,2021/03/07 10:27:11
77,22,97,37.5,2021/03/07 10:27:14
101,18,95,37.4,2021/03/07 10:27:17
74,19,90,37.6,2021/03/07 10:27:20
104,21,91,37,2021/03/07 10:27:23
92,18,89,36.5,2021/03/07 10:27:26
77,19,97,36.6,2021/03/07 10:27:29
78,16,97,36.3,2021/03/07 10:27:32
61,18,90,37.7,2021/03/07 10:27:35
96,20,95,37.4,2021/03/07 10:27:38
79,18,96,36.5,2021/03/07 10:27:41
73,17,97,37.9,2021/03/07 10:27:44
81,22,90,36.1,2021/03/07 10:27:47
85,16,89,36.7,2021/03/07 10:27:50
110,21,95,36.9,2021/03/07 10:27:53
74,20,89,36.1,2021/03/07 10:27:56
95,14,90,37,2021/03/07 10:27:59
85,14,90,37.9,2021/03/07 10:28:02
93,21,93,37.6,2021/03/07 10:28:05
101,23,92,36.8,2021/03/07 10:28:08
65,14,93,37.6,2021/03/07 10:28:11
63,22,96,37.2,2021/03/07 10:28:14
84,19,89,37.2,2021/03/07 10:28:17
111,23,94,37.1,2021/03/07 10:28:20
94,24,93,37.2,2021/03/07 10:28:23
90,16,93,37.8,2021/03/07 10:28:26
68,16,98,37.2,2021/03/07 10:28:29
80,14,92,37.6,2021/03/07 10:28:32
71,22,96,37.6,2021/03/07 10:28:35
103,17,89,36.9,2021/03/07 10:28:38
83,15,91,37,2021/03/07 10:28:41
82,22,92,37.5,2021/03/07 10:28:44
111,16,92,36.2,2021/03/07 10:28:47
95,17,98,37.6,2021/03/07 10:28:50
113,18,96,36.8,2021/03/07 10:28:53
97,21,90,37,2021/03/07 10:28:56
102,22,95,36.4,2021/03/07 10:28:59
63,21,93,37.7,2021/03/07 10:29:02
80,16,91,36.5,2021/03/07 10:29:05
66,21,92,37.3,2021/03/07 10:29:08
90,21,92,38,2021/03/07 10:29:11
80,21,95,37.1,2021/03/07 10:29:14
77,21,96,36.9,2021/03/07 10:29:17
91,18,91,37.2,2021/03/07 10:29:20
91,13,97,36,2021/03/07 10:29:23
105,22,97,37.6,2021/03/07 10:29:26
105,21,92,37.4,2021/03/07 10:29:29
69,20,91,37.8,2021/03/07 10:29:32
90,18,90,37.1,2021/03/07 10:29:35
68,21,92,37.3,2021/03/07 10:29:38
90,20,94,37.9,2021/03/07 10:29:41
101,20,97,37.7,2021/03/07 10:29:44
104,23,97,37.5,2021/03/07 10:29:47
104,20,93,38,2021/03/07 10:29:50
75,14,98,37.2,2021/03/07 10:29:53
93,20,93,36.3,2021/03/07 10:29:56
112,15,93,36.5,2021/03/07 10:29:59
66,14,90,36.2,2021/03/07 10:30:02
98,15,92,36.7,2021/03/07 10:30:05
91,20,96,37.9,2021/03/07 10:30:08
73,22,93,37.4,2021/03/07 10:30:11
80,15,93,36.8,2021/03/07 10:30:14
83,22,92,37.5,2021/03/07 10:30:17
75,21,96,37.1,2021/03/07 10:30:20
71,18,92,37.6,2021/03/07 10:30:23
93,23,95,36.1,2021/03/07 10:30:26
95,18,93,37.5,2021/03/07 10:30:29
78,21,99,37.8,2021/03/07 10:30:32
93,21,89,38,2021/03/07 10:30:35
87,19,96,36.9,2021/03/07 10:30:38
70,18,89,37,2021/03/07 10:30:41
77,21,97,37.2,2021/03/07 10:30:44
84,18,97,36.7,2021/03/07 10:30:47
77,19,90,37.4,2021/03/07 10:30:50
100,14,96,37.9,2021/03/07 10:30:53
103,19,91,36,2021/03/07 10:30:56
64,17,95,36.3,2021/03/07 10:30:59
95,18,91,36,2021/03/07 10:31:02
88,14,89,36,2021/03/07 10:31:05
74,16,90,37,2021/03/07 10:31:08
90,22,97,36.1,2021/03/07 10:31:11
107,17,89,36.4,2021/03/07 10:31:14
92,14,94,36.5,2021/03/07 10:31:17
107,13,96,36.6,2021/03/07 10:31:20
95,24,98,37.2,2021/03/07 10:31:23
81,18,92,36.1,2021/03/07 10:31:26
85,20,93,37.9,2021/03/07 10:31:29
98,23,90,37.5,2021/03/07 10:31:32
84,18,96,37.2,2021/03/07 10:31:35
94,16,91,37.3,2021/03/07 10:31:38
104,22,92,37.9,2021/03/07 10:31:41
93,20,91,36.2,2021/03/07 10:31:44
98,15,93,36.6,2021/03/07 10:31:47
71,22,92,37.3,2021/03/07 10:31:50
110,19,89,37.4,2021/03/07 10:31:53
107,21,93,37.3,2021/03/07 10:31:56
89,20,90,37.4,2021/03/07 10:31:59
89,14,95,36.4,2021/03/07 10:32:02
89,15,95,36.4,2021/03/07 10:32:05
72,21,92,36.4,2021/03/07 10:32:08
65,16,99,36.5,2021/03/07 10:32:11
100,22,90,37.8,2021/03/07 10:32:14
83,21,90,37.4,2021/03/07 10:32:17
113,15,93,36.3,2021/03/07 10:32:20
82,21,97,37.5,2021/03/07 10:32:23
109,16,97,37.2,2021/03/07 10:32:26
105,18,96,36.6,2021/03/07 10:32:29
98,18,98,36.5,2021/03/07 10:32:32
82,20,94,37.3,2021/03/07 10:32:35
108,21,92,37.9,2021/03/07 10:32:38
70,17,95,37.6,2021/03/07 10:32:41
63,17,92,37.9,2021/03/07 10:32:44
69,13,94,37.7,2021/03/07 10:32:47
72,24,94,36.2,2021/03/07 10:32:50
107,15,93,36.8,2021/03/07 10:32:53
62,23,97,37.6,2021/03/07 10:32:56
97,19,97,37.2,2021/03/07 10:32:59
69,15,94,36.6,2021/03/07 10:33:02
75,14,90,36.1,2021/03/07 10:33:05
90,19,92,36.2,2021/03/07 10:33:08
87,17,93,37.4,2021/03/07 10:33:11
113,17,93,37.6,2021/03/07 10:33:14
94,17,92,36.2,2021/03/07 10:33:17
81,21,95,37.6,2021/03/07 10:33:20
78,14,91,37.5,2021/03/07 10:33:23
108,19,96,37.8,2021/03/07 10:33:26
84,14,91,36.3,2021/03/07 10:33:29
73,13,91,37.1,2021/03/07 10:33:32
88,22,90,36.7,2021/03/07 10:33:35
77,18,90,36.6,2021/03/07 10:33:38
83,20,95,37,2021/03/07 10:33:41
108,17,94,37,2021/03/07 10:33:44
68,19,97,36.2,2021/03/07 10:33:47
94,21,93,37.5,2021/03/07 10:33:50
91,15,89,37.6,2021/03/07 10:33:53
68,20,94,36.7,2021/03/07 10:33:56
113,17,97,36.3,2021/03/07 10:33:59
98,18,98,36.9,2021/03/07 10:34:02
102,23,93,37.5,2021/03/07 10:34:05
106,16,92,36.5,2021/03/07 10:34:08
79,19,94,37.3,2021/03/07 10:34:11
89,19,90,36,2021/03/07 10:34:14
107,19,91,36.1,2021/03/07 10:34:17
110,19,99,37.3,2021/03/07 10:34:20
76,18,96,36.7,2021/03/07 10:34:23
97,15,89,36,2021/03/07 10:34:26
107,17,97,37.3,2021/03/07 10:34:29
103,17,97,36.8,2021/03/07 10:34:32
113,19,91,36.6,2021/03/07 10:34:35
87,24,96,36.5,2021/03/07 10:34:38
107,21,90,37.8,2021/03/07 10:34:41
94,19,92,36.9,2021/03/07 10:34:44
82,22,91,36.2,2021/03/07 10:34:47
99,21,95,36.4,2021/03/07 10:34:50
106,24,90,37.8,2021/03/07 10:34:53
111,19,96,37.2,2021/03/07 10:34:56
81,23,94,36.3,2021/03/07 10:34:59
81,22,91,37.9,2021/03/07 10:35:02
76,14,94,36.3,2021/03/07 10:35:05
103,15,95,36.1,2021/03/07 10:35:08
77,20,95,37.9,2021/03/07 10:35:11
